1439479462153820887	-3
1439479465450334495	-2
1439479465970673482	-3
1439479466165391358	-2
1439479466681459650	-2
1439479467217894584	-4
1439479467388267128	-5
1439479468222837141	-1
1439479475322374330	-3
1439479476246602360	1
1439479476412319921	-1
1439479476870335465	-4
1439479477368585544	-2
1439479478922417648	-1
1439479479251762573	-1
1439479479555759780	1
1439479480120563714	-4
1439479481140503057	-2
1439479483747354063	-2
1439479484256019610	-4
1439479484580651826	-4
1439479489496295868	-3
1439479490292399043	-1
1439479492754824439	-3
1439479495168321390	1
1439479495444148342	-3
1439479495907438887	-5
1439479498171298133	-5
1439479498820243036	-7
1439479505447078824	2
1439479506397004496	-2
1439479506430229647	0
1439479506572499450	-2
1439479507434312476	-3
1439479514175564341	-3
1439479514833734104	-4
1439479515133831867	-2
1439479516881846853	-1
1439479517820676667	-6
1439479518342565163	-3
1439479520100070931	-4
1439479520435337728	-4
1439479522506290634	1
1439479523167625162	-4
1439479525126386707	-5
1439479526179005515	-2
1439479527809101419	-3
1439479530015516825	-3
1439479533900435467	-3
1439479536789306849	-3
1439479537297457516	-2
1439479537738485565	-1
1439479537774553995	-1
1439479539956575079	-3
1439479541197811956	-4
1439479541221651000	-3
1439479542205636653	-4
1439479543952024688	-3
1439479544073535059	-4
1439479546057009876	-5
1439479546097504831	-5
1439479546318052569	-1
1439479547982872248	-4
1439479549270061114	-3
1439479550292534788	-2
1439479550336762699	-4
1439479554221852998	-4
1439479554244228347	-4
1439479555555792716	1
1439479557075417061	-1
1439479558435806786	-5
1439479560965741352	-3
1439479564693112229	-2
1439479567430856134	-1
1439479567708602769	-1
1439479569717363136	-1
1439479575470738869	-1
1439479576381402075	-1
1439479576790959931	-3
1439479579136828580	1
1439479581070634075	1
1439479581096811381	-1
1439479581552262456	-2
1439479581742801500	-2
1439479583577310547	-3
1439479587232505538	-1
1439479588869927503	-1
1439479591270117456	-1
1439479599197786469	-3
1439479600034058822	0
1439479600407072080	-3
1439479602156883486	-3
1439479603184291193	-3
1439479604564906147	0
1439479606769878955	0
1439479610091919409	-3
1439479610252206117	-5
1439479611115062566	2
1439479611491916078	-3
1439479613543420166	-3
1439479616278192704	-3
1439479620929892382	-3
1439479621205329904	-3
1439479621224054524	-2
1439479622229419485	-1
1439479622402438321	0
1439479622929017792	-3
1439479623411819799	-3
1439479624742476436	0
1439479625180840863	0
1439479625596348205	0
1439479625850471444	-3
1439479627110436786	0
1439479628879318495	-3
1439479629695338246	-3
1439479629944587729	-4
1439479630282198491	-4
1439479636208231087	-4
1439479637840124169	-2
1439479641991561935	1
1439479642759255717	-1
1439479642812183026	-3
1439479644646482861	-2
1439479646334088786	-4
1439479647015407180	-3
1439479647762510283	-6
1439479647766293114	-1
1439479647870363119	-6
1439479650111922384	1
1439479654062935774	-5
1439479655315167153	-2
1439479656558869229	-2
1439479661433809193	-1
1439479662541566408	-5
1439479662725838506	-5
1439479665897085827	-4
1439479665986728975	-5
1439479670397897581	-2
1439479671917009740	-1
1439479672204888247	-3
1439479672296282214	-1
1439479673698363052	-2
1439479673838194647	-2
1439479675594234588	-3
1439479677833549681	0
1439479678171531823	-3
1439479680291032787	-2
1439479681354940908	-2
1439479682649719696	-3
1439479686242562703	-5
1439479686863156733	0
1439479687358147670	-1
1439479687449589188	-5
1439479687590749536	-3
1439479688077838681	-3
1439479688742827111	-4
1439479688924489454	-2
1439479690387221308	-5
1439479692414382309	0
1439479696177772218	-6
1439479696493309294	-2
1439479698572611333	1
1439479699103331133	0
1439479700222249183	-2
1439479700390692572	-4
1439479702646577092	-4
1439479703138256276	-5
1439479704158433524	-1
1439479704526139844	-2
1439479705380229286	-3
1439479705578434564	-3
1439479706662579014	-3
1439479707280322572	-1
1439479708171126788	-4
1439479708213322046	-2
1439479709265850565	-5
1439479709716651385	-5
1439479711407440217	-4
1439479716790551530	-5
1439479720340962538	-1
1439479723068385483	-4
1439479724197974994	-4
1439479724537996273	-4
1439479724924968420	-1
1439479725117731204	-1
1439479725480947693	-5
1439479727216607516	-2
1439479728278707468	-2
1439479728496842367	1
1439479728538864433	-2
1439479729000084196	-2
1439479731396843441	0
1439479732667997805	0
1439479736212585672	-2
1439479736606679900	-2
1439479737541706489	-1
1439479740960038047	-4
1439479742575496566	-1
1439479744212245311	-2
1439479744378392218	-2
1439479744752865876	-2
1439479746111895897	-5
1439479747130173765	-5
1439479748575516296	-4
1439479748689642881	-2
1439479749681717139	-1
1439479752229199532	-3
1439479752464135964	-1
1439479752941118690	-1
1439479753195055830	-3
1439479754538367212	-1
1439479756381953913	0
1439479756522381860	-4
1439479758965892260	0
1439479760531156609	-4
1439479763166168836	-3
1439479764462491016	0
1439479764968986453	-2
1439479766090523200	-2
1439479766171127121	-3
1439479769791453561	-1
1439479772605996619	-2
1439479777279575098	0
1439479779379039661	1
1439479780682972785	-3
1439479784955663555	1
1439479787707250159	-4
1439479788300092731	-4
1439479789647657512	-4
1439479790684967731	-2
1439479791649641740	-3
1439479792844746614	-3
1439479793496621474	-1
1439479794096788266	-2
1439479795683693726	-3
1439479798166594999	0
1439479803000885557	-4
1439479803938248372	1
1439479804291314398	-2
1439479804483386767	2
1439479805434630973	-1
1439479814413442359	0
1439479814507217768	-1
1439479814878605663	-3
1439479817923628121	-3
1439479818217652905	0
1439479821421436795	-3
1439479821472248531	-6
1439479821474738144	-3
1439479821933090527	-2
1439479822282655585	-3
